Company,Industry,Revenue,Employees,#job30,#job90,MonthlyCharge,TotalCharge,Churn
comp_4571,retail,87420,43710,3,90,103,379,1
comp_4572,service,13780,4593,3,39,254,793,1
comp_4573,service,67850,22617,5,50,948,6700,0
comp_4574,retail,16310,8155,3,40,896,1531,1
comp_4575,finance,20460,5115,4,12,291,1333,1
comp_4576,finance,53730,17910,8,42,122,147,0
comp_4577,IT,17030,8515,4,87,1147,8486,1
comp_4578,service,44360,14787,7,31,249,1230,0
comp_4579,service,56970,28485,7,61,995,2879,0
comp_4580,IT,61500,30750,9,64,626,4360,1
comp_4581,finance,61230,15308,3,95,1076,1103,1
comp_4582,retail,27570,13785,4,14,742,1843,1
comp_4583,service,81580,27193,8,83,763,805,0
comp_4584,finance,93020,31007,3,54,1141,3384,1
comp_4585,gov,92230,46115,4,59,1135,9435,1
comp_4586,gov,49290,12322,9,65,220,304,0
comp_4587,finance,52740,17580,9,96,481,611,0
comp_4588,retail,36360,12120,3,84,286,457,1
comp_4589,retail,87920,43960,3,86,465,556,1
comp_4590,gov,8610,4305,7,22,439,2154,0
comp_4591,gov,31030,7758,3,93,243,1126,1
comp_4592,retail,35030,11677,3,31,878,4987,1
comp_4593,IT,13340,3335,8,52,1165,1335,1
comp_4594,health,39930,9982,7,23,302,2200,0
comp_4595,gov,93980,31327,8,36,967,8664,0
comp_4596,health,55690,27845,7,14,544,2669,1
comp_4597,service,97540,48770,6,95,1130,4633,0
comp_4598,gov,80450,40225,6,38,328,2921,0
comp_4599,finance,71950,35975,6,67,840,2844,0
comp_4600,service,74780,18695,6,15,1193,1620,1
comp_4601,retail,79230,19808,6,42,198,311,1
comp_4602,retail,96810,48405,5,80,194,554,1
comp_4603,consulting,28520,9507,9,68,961,2285,1
comp_4604,gov,9110,4555,5,99,953,3984,0
comp_4605,consulting,82800,20700,5,41,250,319,1
comp_4606,finance,69760,34880,8,23,734,5104,0
comp_4607,IT,55890,18630,9,64,413,1127,1
comp_4608,IT,53750,17917,8,38,753,5930,1
comp_4609,consulting,55440,13860,6,84,684,2680,1
comp_4610,consulting,62900,31450,4,74,804,1304,1
comp_4611,service,75520,18880,4,97,677,5849,1
comp_4612,IT,30170,15085,7,94,274,2293,1
comp_4613,consulting,52620,13155,7,59,264,1984,1
comp_4614,retail,16510,4128,6,34,811,4578,1
comp_4615,IT,43060,21530,6,76,698,3125,1
comp_4616,health,32370,16185,4,77,617,680,1
comp_4617,finance,54120,18040,4,85,1060,2036,1
comp_4618,energy,8710,2178,8,72,886,4276,0
comp_4619,service,91150,45575,4,97,320,1259,1
comp_4620,finance,26900,8967,5,12,1198,1202,1
comp_4621,health,14280,4760,3,68,540,1542,1
comp_4622,travel,13000,4333,3,89,530,3098,1
comp_4623,consulting,29750,9917,7,51,527,585,1
comp_4624,IT,83050,27683,5,77,308,1501,1
comp_4625,IT,84320,42160,9,21,758,1282,1
comp_4626,energy,54550,13638,4,86,299,378,1
comp_4627,travel,40380,20190,7,30,157,297,0
comp_4628,IT,41880,10470,8,77,144,979,1
comp_4629,retail,46310,11578,7,58,867,4743,1
comp_4630,health,47820,15940,9,43,627,2021,0
comp_4631,service,48990,12248,9,71,543,1880,0
comp_4632,IT,71280,23760,5,45,503,865,1
comp_4633,travel,420,105,3,47,684,1219,1
comp_4634,service,35730,17865,8,44,730,6133,0
comp_4635,retail,77340,25780,8,20,191,1521,1
comp_4636,finance,88300,29433,4,40,718,8070,1
comp_4637,energy,60210,30105,9,14,752,3430,1
comp_4638,IT,98380,49190,7,50,1157,2232,1
comp_4639,travel,32660,16330,3,42,1167,5569,1
comp_4640,finance,26990,6748,3,90,477,916,1
comp_4641,gov,41850,10462,3,39,847,1252,1
comp_4642,IT,75070,18768,8,32,873,5368,1
comp_4643,consulting,5730,1432,4,78,826,7332,1
comp_4644,IT,31260,15630,3,50,1051,2755,1
comp_4645,consulting,41200,10300,3,42,557,2743,1
comp_4646,service,53220,13305,5,23,923,3889,0
comp_4647,service,25430,6358,3,84,1047,3680,1
comp_4648,finance,90790,22698,3,10,766,4043,1
comp_4649,consulting,24650,12325,4,57,1045,2863,1
comp_4650,gov,98000,49000,7,62,685,2785,0
comp_4651,finance,31350,15675,9,55,438,512,0
comp_4652,health,43040,21520,3,52,218,289,1
comp_4653,energy,13470,3368,6,15,511,5536,1
comp_4654,travel,73930,24643,8,52,692,2597,0
comp_4655,energy,38630,12877,9,81,1009,1563,0
comp_4656,gov,12800,3200,7,23,1121,10581,0
comp_4657,consulting,78910,26303,3,55,265,1086,1
comp_4658,energy,16270,4068,8,97,551,733,0
comp_4659,gov,77760,25920,7,88,622,670,0
comp_4660,travel,52150,13038,8,83,643,3981,0
comp_4661,IT,65690,21897,8,27,492,2398,1
comp_4662,IT,26980,13490,4,61,451,670,1
comp_4663,IT,3330,1665,7,78,481,2503,1
comp_4664,energy,61800,15450,6,76,356,1935,0
comp_4665,finance,27650,9217,3,48,858,5742,1
comp_4666,energy,57800,14450,9,11,1091,4477,1
comp_4667,consulting,81550,27183,4,53,809,3544,1
comp_4668,consulting,73800,36900,8,12,1032,3353,1
comp_4669,gov,74130,24710,8,47,843,4465,0
comp_4670,retail,36920,12307,5,46,422,2083,1
comp_4671,IT,45260,22630,9,54,1049,1750,1
comp_4672,retail,77880,38940,7,27,1175,10985,1
comp_4673,finance,54480,18160,6,86,750,2944,0
comp_4674,consulting,98210,32737,3,58,692,692,1
comp_4675,retail,31470,7868,4,30,1087,1338,1
comp_4676,retail,88900,22225,5,92,207,824,1
comp_4677,health,42190,21095,7,19,265,271,1
comp_4678,IT,97730,24432,5,45,443,468,1
comp_4679,gov,68770,34385,3,83,189,771,1
comp_4680,gov,6320,3160,5,80,1021,2382,0
comp_4681,finance,54670,13668,8,67,592,3493,0
comp_4682,consulting,14040,7020,5,15,1024,7250,1
comp_4683,service,76570,25523,6,47,1028,3012,0
comp_4684,finance,77980,25993,9,70,630,1939,0
comp_4685,energy,32120,16060,3,35,250,1037,1
comp_4686,gov,49330,12332,8,77,434,1079,0
comp_4687,IT,75090,18772,3,22,1034,1067,1
comp_4688,travel,65080,16270,8,32,248,400,0
comp_4689,finance,38440,12813,6,11,301,1584,1
comp_4690,retail,67740,16935,4,65,553,847,1
comp_4691,travel,89000,44500,8,68,376,801,0
comp_4692,consulting,51920,12980,6,75,713,4777,1
comp_4693,consulting,47480,23740,7,65,346,425,1
comp_4694,energy,23630,11815,8,81,1166,4577,0
comp_4695,energy,86500,28833,6,59,674,3375,0
comp_4696,finance,85590,28530,6,89,390,1841,0
comp_4697,service,32680,16340,5,47,884,1384,0
comp_4698,energy,88470,22118,5,82,506,1132,0
comp_4699,gov,99640,24910,5,91,1100,2370,0
comp_4700,energy,44050,22025,4,70,920,5224,1
comp_4701,health,35720,11907,5,54,410,414,0
comp_4702,gov,36370,12123,5,14,422,1851,1
comp_4703,health,2440,813,9,68,1123,3303,0
comp_4704,consulting,40140,10035,7,75,1054,1650,1
comp_4705,service,59880,19960,6,61,164,174,0
comp_4706,service,76720,38360,4,72,360,909,1
comp_4707,finance,31620,7905,9,47,152,598,0
comp_4708,gov,28660,7165,9,37,1139,1628,0
comp_4709,gov,26200,8733,9,32,235,635,0
comp_4710,health,28980,9660,4,42,538,4576,1
comp_4711,energy,95180,23795,8,56,716,5632,0
comp_4712,health,29520,7380,7,46,340,965,0
comp_4713,service,43990,21995,4,77,1122,10730,1
comp_4714,IT,93960,23490,6,36,401,694,1
comp_4715,IT,5480,1370,5,16,375,1868,1
comp_4716,service,78680,39340,3,88,378,430,1
comp_4717,retail,2950,1475,6,49,641,3766,1
comp_4718,travel,24850,6212,5,52,849,5680,0
comp_4719,retail,77220,38610,3,53,440,491,1
comp_4720,gov,68720,34360,3,36,273,1357,1
comp_4721,finance,6100,1525,4,78,533,588,1
comp_4722,IT,7210,3605,5,12,318,1753,1
comp_4723,IT,68690,17172,6,63,476,4857,1
comp_4724,IT,56820,18940,3,43,682,6286,1
comp_4725,health,72480,36240,7,78,315,1181,0
comp_4726,health,71230,17808,5,33,176,1011,0
comp_4727,consulting,25600,12800,4,86,173,1090,1
comp_4728,energy,19540,9770,7,27,213,1088,0
comp_4729,retail,42850,10712,8,16,798,1193,1
comp_4730,gov,32460,8115,8,30,1132,7283,0
comp_4731,service,32540,16270,5,92,970,3368,0
comp_4732,consulting,22570,7523,6,26,949,2797,1
comp_4733,energy,72510,18128,9,70,116,420,0
comp_4734,travel,21720,10860,9,46,270,498,0
comp_4735,IT,33820,16910,7,97,479,994,1
comp_4736,energy,15990,7995,4,80,589,4303,1
comp_4737,finance,39850,19925,7,92,1022,5122,0
comp_4738,gov,74860,18715,3,58,270,338,1
comp_4739,service,8300,4150,3,82,807,1508,1
comp_4740,energy,99950,33317,5,94,491,1068,0
comp_4741,energy,88300,29433,5,17,295,1297,1
comp_4742,retail,45560,15187,6,58,477,739,1
comp_4743,IT,78340,26113,7,18,381,722,1
comp_4744,finance,80860,40430,3,37,279,1699,1
comp_4745,service,36890,9222,8,84,1075,1182,0
comp_4746,gov,79680,19920,4,68,529,2172,1
comp_4747,travel,54350,13588,5,88,608,1643,0
comp_4748,energy,27240,9080,4,58,137,753,1
comp_4749,travel,94180,47090,6,77,427,1026,0
comp_4750,IT,30650,7662,4,32,490,1142,1
comp_4751,IT,51880,25940,5,26,648,1279,1
comp_4752,consulting,25750,8583,3,78,1141,6861,1
comp_4753,retail,38460,9615,4,35,356,527,1
comp_4754,travel,24190,8063,9,24,285,478,0
comp_4755,energy,20120,6707,7,51,1024,7654,0
comp_4756,health,3700,1850,7,52,577,1302,0
comp_4757,IT,88270,22068,6,65,399,708,1
comp_4758,service,65040,16260,6,18,1056,4938,1
comp_4759,health,97810,48905,7,15,361,839,1
comp_4760,service,66550,16638,9,71,715,1086,0
comp_4761,IT,52970,13242,7,50,1050,3352,1
comp_4762,energy,68340,22780,3,57,203,406,1
comp_4763,retail,40710,13570,4,60,354,3432,1
comp_4764,consulting,40190,10048,4,83,220,434,1
comp_4765,energy,19240,4810,5,24,297,3258,0
comp_4766,service,89880,44940,8,21,272,562,0
comp_4767,energy,64540,21513,5,31,127,168,0
comp_4768,retail,81760,40880,6,65,1043,3140,1
comp_4769,IT,30820,15410,7,99,887,3696,1
comp_4770,energy,83330,27777,3,81,317,2494,1
comp_4771,health,75110,18778,7,56,883,4032,0
comp_4772,service,54510,13628,8,83,1129,3099,0
comp_4773,travel,26550,8850,5,78,339,644,0
comp_4774,travel,6850,3425,6,67,1024,5748,0
comp_4775,retail,48980,24490,8,32,823,1487,1
comp_4776,service,58290,29145,3,54,1009,3702,1
comp_4777,retail,39340,19670,9,52,798,3350,1
comp_4778,energy,24180,6045,5,49,977,2035,0
comp_4779,travel,10510,3503,5,68,601,624,0
comp_4780,health,77710,25903,9,29,737,1284,0
comp_4781,IT,66080,33040,8,55,341,603,1
comp_4782,retail,25700,8567,8,91,721,3765,1
comp_4783,IT,20390,6797,4,82,965,3590,1
comp_4784,IT,16950,5650,6,32,1000,2549,1
comp_4785,retail,1420,355,5,82,660,3927,1
comp_4786,gov,61560,30780,5,38,898,4639,0
comp_4787,consulting,25980,8660,4,39,642,2529,1
comp_4788,service,16990,8495,7,86,294,1561,0
comp_4789,gov,79210,26403,3,35,576,1768,1
comp_4790,finance,48020,24010,3,19,801,1382,1
comp_4791,consulting,63400,31700,3,10,1050,4953,1
comp_4792,consulting,77810,25937,3,96,1170,2863,1
comp_4793,health,76700,19175,6,44,237,817,0
comp_4794,retail,57370,14342,5,63,749,1093,1
comp_4795,IT,71180,23727,7,82,374,773,1
comp_4796,travel,29810,14905,8,73,307,320,0
comp_4797,energy,67490,33745,9,60,383,452,0
comp_4798,gov,38580,12860,8,90,834,3623,0
comp_4799,gov,44880,14960,3,62,1003,1809,1
comp_4800,travel,23110,7703,9,23,273,532,0
comp_4801,gov,46580,23290,9,77,212,1241,0
comp_4802,health,2640,1320,3,76,311,479,1
comp_4803,service,88230,22058,7,96,167,224,0
comp_4804,retail,6200,2067,8,35,692,2591,1
comp_4805,IT,39250,19625,7,39,461,1036,1
comp_4806,service,44080,22040,3,97,684,977,1
comp_4807,finance,20200,10100,8,16,556,3071,1
comp_4808,energy,77390,19348,3,30,137,340,1
comp_4809,gov,27160,6790,8,21,1177,1852,0
comp_4810,IT,12910,3228,5,32,695,2976,1
comp_4811,retail,2830,943,6,60,995,2021,1
comp_4812,IT,96080,32027,8,16,595,1209,1
comp_4813,service,80260,20065,9,41,475,636,0
comp_4814,gov,32060,16030,9,35,636,644,0
comp_4815,gov,33920,11307,5,35,1000,2260,0
comp_4816,service,99070,49535,4,88,655,3432,1
comp_4817,travel,76520,38260,5,58,1102,1525,0
comp_4818,IT,23100,7700,8,22,319,397,1
comp_4819,IT,18750,4688,7,51,1098,6504,1
comp_4820,IT,74280,18570,6,36,504,3328,1
comp_4821,finance,29670,9890,8,66,323,485,0
comp_4822,IT,34710,17355,5,44,381,908,1
comp_4823,IT,9260,2315,6,83,676,3198,1
comp_4824,service,40920,13640,6,94,854,1029,0
comp_4825,gov,53170,13292,4,19,1000,4570,1
comp_4826,consulting,72520,36260,3,52,692,2792,1
comp_4827,energy,12600,3150,5,47,512,531,0
comp_4828,travel,4020,2010,5,58,1147,2122,0
comp_4829,finance,27950,9317,3,97,594,1852,1
comp_4830,IT,22490,7497,9,64,1133,1571,1
comp_4831,energy,10540,3513,5,36,414,1966,0
comp_4832,travel,78170,39085,3,10,747,2927,1
comp_4833,retail,59480,29740,8,34,323,1005,1
comp_4834,consulting,69220,17305,5,40,1152,7233,1
comp_4835,service,19810,4952,3,15,908,4984,1
comp_4836,energy,32780,8195,7,34,1179,2694,0
comp_4837,service,6220,3110,7,23,313,1229,0
comp_4838,gov,38680,12893,4,94,1108,5736,1
comp_4839,consulting,62500,20833,5,11,1047,2334,1
comp_4840,energy,72360,36180,4,36,1023,4387,1
comp_4841,travel,77410,38705,8,31,1046,4976,0
comp_4842,retail,90300,45150,9,99,719,925,1
comp_4843,energy,95040,23760,6,76,420,1235,0
comp_4844,travel,32430,10810,7,13,799,6730,1
comp_4845,IT,66300,33150,8,67,263,2052,1
comp_4846,IT,81340,40670,4,20,493,2466,1
comp_4847,IT,62890,15722,6,72,743,1461,1
comp_4848,health,97020,48510,9,97,453,1488,0
comp_4849,health,2540,1270,3,73,763,4509,1
comp_4850,retail,83690,41845,4,30,1179,3331,1
comp_4851,retail,64860,16215,8,21,707,3528,1
comp_4852,health,27030,6758,6,47,570,3548,0
comp_4853,gov,47730,11932,4,25,165,344,1
comp_4854,energy,10870,3623,7,55,1160,10979,0
comp_4855,retail,93310,46655,3,30,839,2856,1
comp_4856,gov,62350,20783,5,63,1114,2453,0
comp_4857,health,81340,40670,7,72,301,829,0
comp_4858,IT,36830,12277,3,57,821,4406,1
comp_4859,gov,45110,22555,7,56,694,2559,0
comp_4860,IT,97470,24368,4,42,652,3574,1
comp_4861,service,53960,13490,3,92,466,1642,1
comp_4862,gov,37740,18870,4,46,825,1448,1
comp_4863,retail,35940,11980,3,66,988,1028,1
comp_4864,gov,39070,13023,3,74,1146,1938,1
comp_4865,energy,23890,7963,3,82,286,2061,1
comp_4866,IT,1670,557,4,95,753,1544,1
comp_4867,retail,93980,23495,4,82,1149,6130,1
comp_4868,gov,43330,10832,6,81,1110,7828,0
comp_4869,consulting,57200,19067,8,50,510,798,1
comp_4870,IT,36440,18220,5,39,148,320,1
comp_4871,retail,65260,21753,3,44,512,3963,1
comp_4872,energy,13090,4363,3,95,1023,1383,1
comp_4873,travel,97080,24270,4,98,814,2411,1
comp_4874,gov,16050,5350,6,43,782,3808,0
comp_4875,service,43070,14357,3,61,476,1279,1
comp_4876,service,20860,5215,8,21,620,1373,0
comp_4877,IT,46460,23230,9,63,852,1124,1
comp_4878,health,29730,14865,6,58,960,2666,0
comp_4879,consulting,4500,1500,5,63,179,285,1
comp_4880,energy,41360,20680,7,80,230,846,0
comp_4881,energy,86910,28970,9,22,411,2031,0
comp_4882,health,85840,21460,7,13,937,2121,1
comp_4883,retail,23850,5962,6,96,1167,2351,1
comp_4884,consulting,84740,42370,6,35,252,1527,1
comp_4885,energy,90330,45165,7,99,1108,6366,0
comp_4886,travel,65210,21737,7,85,700,891,0
comp_4887,retail,29070,7268,6,57,532,4959,1
comp_4888,travel,81940,20485,7,22,824,6965,0
comp_4889,IT,87620,43810,6,43,778,2259,1
comp_4890,consulting,97940,48970,7,95,1138,3256,1
comp_4891,travel,8160,4080,8,89,383,803,0
comp_4892,consulting,640,213,3,62,225,459,1
comp_4893,finance,80440,40220,4,65,724,1039,1
comp_4894,finance,29980,14990,5,43,351,1732,0
comp_4895,finance,23750,11875,5,39,1005,10770,0
comp_4896,service,57140,19047,9,83,114,747,0
comp_4897,service,55590,18530,4,86,509,567,1
comp_4898,service,85050,42525,7,34,156,224,0
comp_4899,travel,23170,5792,9,53,637,843,0
comp_4900,energy,11930,2982,9,17,835,2287,1
comp_4901,finance,3140,1047,9,20,481,2066,0
comp_4902,finance,28370,14185,5,19,269,972,1
comp_4903,travel,56920,18973,7,58,157,419,0
comp_4904,IT,63170,15792,7,60,1156,1653,1
comp_4905,gov,85140,42570,6,30,1038,1579,0
comp_4906,service,51800,12950,8,53,495,879,0
comp_4907,consulting,25280,6320,9,28,1121,5806,1
comp_4908,travel,88280,44140,8,78,445,1052,0
comp_4909,service,61520,30760,8,60,845,913,0
comp_4910,finance,68240,17060,3,98,109,313,1
comp_4911,health,21190,5298,5,50,586,2242,0
comp_4912,finance,48810,12202,3,68,1047,1368,1
comp_4913,energy,54420,18140,8,58,159,301,0
comp_4914,gov,31630,15815,5,95,523,5608,0
comp_4915,gov,61970,20657,7,73,907,1358,0
comp_4916,gov,63920,21307,6,70,608,5920,0
comp_4917,travel,55430,13858,4,38,607,4353,1
comp_4918,retail,45780,22890,5,58,370,1082,1
comp_4919,retail,99820,24955,3,40,414,1356,1
comp_4920,energy,53240,26620,7,74,317,753,0
comp_4921,energy,36840,9210,8,86,197,788,0
comp_4922,gov,60770,30385,7,53,499,1204,0
comp_4923,gov,4120,1030,9,90,485,3411,0
comp_4924,health,88710,22178,3,76,455,455,1
comp_4925,energy,44300,14767,4,20,1076,4082,1
comp_4926,gov,3760,940,8,42,733,2831,0
comp_4927,retail,640,213,6,82,1061,3997,1
comp_4928,energy,2860,1430,7,75,326,832,0
comp_4929,travel,52160,17387,8,24,839,1151,0
comp_4930,energy,17800,5933,5,45,1028,7211,0
comp_4931,service,74260,24753,3,85,491,548,1
comp_4932,retail,3080,1027,5,35,281,1618,1
comp_4933,health,10580,2645,7,18,121,1214,1
comp_4934,service,43060,10765,8,54,943,1092,0
comp_4935,finance,38020,12673,5,94,132,870,0
comp_4936,consulting,86590,28863,3,75,359,420,1
comp_4937,energy,28580,7145,9,26,119,262,0
comp_4938,IT,6090,3045,7,53,330,1849,1
comp_4939,finance,94540,31513,8,68,480,3695,0
comp_4940,retail,96030,48015,7,19,330,2418,1
comp_4941,retail,92280,30760,3,52,835,8941,1
comp_4942,health,99050,33017,4,72,118,248,1
comp_4943,travel,15460,5153,7,93,535,1744,0
comp_4944,finance,40780,10195,6,51,1171,7926,0
comp_4945,travel,12970,6485,8,27,1069,2399,0
comp_4946,health,27350,13675,9,89,682,2270,0
comp_4947,finance,96840,24210,9,82,938,3200,0
comp_4948,consulting,17940,5980,7,35,104,198,1
comp_4949,retail,87020,43510,4,65,346,1968,1
comp_4950,finance,83180,20795,5,37,427,3746,0
comp_4951,consulting,90110,45055,9,83,1119,7230,1
comp_4952,finance,1660,830,7,83,894,1374,0
comp_4953,consulting,3250,1625,4,49,1173,7900,1
comp_4954,IT,38000,12667,8,12,436,1772,1
comp_4955,travel,48580,16193,4,10,1052,4409,1
comp_4956,gov,29500,14750,8,59,579,960,0
comp_4957,gov,80030,40015,9,43,113,400,0
comp_4958,IT,11910,5955,6,60,938,1392,1
comp_4959,consulting,54510,13628,9,30,339,730,1
comp_4960,consulting,92660,30887,6,83,271,1057,1
comp_4961,gov,85170,21292,7,21,450,1349,0
comp_4962,finance,51920,25960,6,68,353,879,0
comp_4963,service,45440,11360,8,21,1169,8560,0
comp_4964,IT,11870,5935,6,77,1086,2531,1
comp_4965,travel,3770,942,6,10,698,1716,1
comp_4966,health,44130,11032,8,21,747,899,0
comp_4967,service,67460,16865,8,83,638,1878,0
comp_4968,service,81850,27283,6,31,253,1768,0
comp_4969,gov,82340,27447,7,92,223,369,0
comp_4970,travel,82980,41490,7,47,282,570,0
comp_4971,travel,83080,27693,5,99,1006,9468,0
comp_4972,finance,94060,31353,5,72,1040,6284,0
comp_4973,consulting,95710,23928,6,29,1017,4692,1
comp_4974,consulting,66100,22033,4,80,201,304,1
comp_4975,service,76500,38250,8,72,624,863,0
comp_4976,gov,9330,4665,6,75,750,7163,0
comp_4977,finance,58430,14608,7,27,523,1039,0
comp_4978,gov,2290,1145,9,41,977,3130,0
comp_4979,IT,43680,21840,3,60,255,314,1
comp_4980,finance,10060,5030,9,74,915,2954,0
comp_4981,health,88400,22100,3,15,667,1248,1
comp_4982,retail,54530,27265,8,55,382,1475,1
comp_4983,service,31010,15505,3,20,1091,1237,1
comp_4984,finance,55630,27815,6,66,1040,1778,0
comp_4985,energy,73760,36880,9,69,1145,7250,0
comp_4986,IT,91650,30550,7,47,800,940,1
comp_4987,travel,90140,30047,5,64,600,1982,0
comp_4988,service,18220,4555,8,73,333,2938,0
comp_4989,energy,87060,21765,4,35,263,1485,1
comp_4990,retail,59650,29825,7,42,648,1195,1
comp_4991,consulting,12610,6305,8,33,227,1236,1
comp_4992,health,82880,20720,3,98,1176,12359,1
comp_4993,finance,23930,7977,9,92,301,1193,0
comp_4994,service,98570,49285,9,63,389,1522,0
comp_4995,energy,64900,21633,6,30,978,2698,0
comp_4996,consulting,94520,31507,9,37,416,3196,1
comp_4997,retail,23570,11785,7,46,541,862,1
comp_4998,consulting,50070,25035,8,98,1090,7602,1
comp_4999,IT,61390,20463,7,27,804,5822,1
comp_5000,service,36430,12143,5,77,1051,1053,0
comp_5001,retail,23010,5752,5,47,809,2704,1
comp_5002,travel,16150,5383,6,70,397,1649,0
comp_5003,finance,18600,6200,5,77,969,1710,0
comp_5004,finance,82740,20685,5,93,115,259,0
comp_5005,service,97590,48795,8,47,178,546,0
comp_5006,retail,42920,10730,3,33,1099,10011,1
comp_5007,service,82940,27647,8,18,825,6089,1
comp_5008,gov,46100,11525,9,71,392,995,0
comp_5009,energy,7190,3595,8,70,965,1800,0
comp_5010,health,14760,4920,8,86,1080,2092,0
comp_5011,consulting,45300,11325,4,66,1095,1570,1
comp_5012,health,6590,2197,7,71,1123,4051,0
comp_5013,consulting,90750,22688,5,56,1182,9531,1
comp_5014,health,27970,13985,9,49,447,682,0
comp_5015,gov,27850,6962,8,72,1198,9573,0
comp_5016,service,31130,7782,7,94,972,7734,0
comp_5017,energy,2060,515,8,40,596,2628,0
comp_5018,health,50440,25220,8,50,477,687,0
comp_5019,energy,510,255,6,48,1195,8733,0
comp_5020,gov,59140,19713,6,37,451,479,0
comp_5021,energy,9690,3230,4,40,715,1468,1
comp_5022,retail,30290,7572,7,50,563,1667,1
comp_5023,service,94810,31603,7,91,478,1435,0
comp_5024,energy,330,82,7,98,654,1138,0
